datetime,power_watts,time_seconds
2025-12-04 00:45:10.016,33.79,0.0
2025-12-04 00:45:10.123,34.26,0.107
2025-12-04 00:45:10.227,34.26,0.211
2025-12-04 00:45:10.329,34.26,0.313
2025-12-04 00:45:10.431,34.26,0.415
2025-12-04 00:45:10.533,34.26,0.517
2025-12-04 00:45:10.635,34.26,0.619
2025-12-04 00:45:10.737,34.26,0.721
2025-12-04 00:45:10.838,34.26,0.822
2025-12-04 00:45:10.940,34.26,0.924
2025-12-04 00:45:11.042,34.34,1.026
2025-12-04 00:45:11.146,34.05,1.13
2025-12-04 00:45:11.250,34.05,1.234
2025-12-04 00:45:11.352,34.05,1.336
2025-12-04 00:45:11.454,34.05,1.438
2025-12-04 00:45:11.555,34.150000000000006,1.539
2025-12-04 00:45:11.659,34.150000000000006,1.643
2025-12-04 00:45:11.761,34.150000000000006,1.745
2025-12-04 00:45:11.863,34.150000000000006,1.847
2025-12-04 00:45:11.964,34.150000000000006,1.948
2025-12-04 00:45:12.066,34.150000000000006,2.05
2025-12-04 00:45:12.168,34.150000000000006,2.152
2025-12-04 00:45:12.271,34.150000000000006,2.255
2025-12-04 00:45:12.373,34.150000000000006,2.357
2025-12-04 00:45:12.475,34.150000000000006,2.459
2025-12-04 00:45:12.577,34.06,2.561
2025-12-04 00:45:12.681,34.06,2.665
2025-12-04 00:45:12.783,34.06,2.767
2025-12-04 00:45:12.885,34.06,2.869
2025-12-04 00:45:12.986,34.06,2.97
2025-12-04 00:45:13.088,34.06,3.072
2025-12-04 00:45:13.190,34.16,3.174
2025-12-04 00:45:13.294,34.16,3.278
2025-12-04 00:45:13.397,34.16,3.381
2025-12-04 00:45:13.498,34.16,3.482
2025-12-04 00:45:13.600,34.06,3.584
2025-12-04 00:45:13.765,34.06,3.749
2025-12-04 00:45:13.867,34.06,3.851
2025-12-04 00:45:13.969,34.06,3.953
2025-12-04 00:45:14.071,34.06,4.055
2025-12-04 00:45:14.173,34.06,4.157
2025-12-04 00:45:14.274,33.86,4.258
2025-12-04 00:45:14.378,33.86,4.362
2025-12-04 00:45:14.480,33.86,4.464
2025-12-04 00:45:14.582,33.86,4.566
2025-12-04 00:45:14.683,33.96,4.667
2025-12-04 00:45:14.787,33.96,4.771
2025-12-04 00:45:14.889,33.96,4.873
2025-12-04 00:45:14.991,33.96,4.975
2025-12-04 00:45:15.093,34.63,5.077
2025-12-04 00:45:15.200,34.63,5.184
2025-12-04 00:45:15.301,34.63,5.285
2025-12-04 00:45:15.403,34.63,5.387
2025-12-04 00:45:15.505,34.63,5.489
2025-12-04 00:45:15.606,34.63,5.59
2025-12-04 00:45:15.708,34.72,5.692
2025-12-04 00:45:15.812,34.72,5.796
2025-12-04 00:45:15.914,34.72,5.898
2025-12-04 00:45:16.016,34.72,6.0
2025-12-04 00:45:16.118,34.05,6.102
2025-12-04 00:45:16.222,34.05,6.206
2025-12-04 00:45:16.323,34.05,6.307
2025-12-04 00:45:16.425,34.05,6.409
2025-12-04 00:45:16.527,34.34,6.511
2025-12-04 00:45:16.631,34.34,6.615
2025-12-04 00:45:16.733,34.34,6.717
2025-12-04 00:45:16.835,34.34,6.819
2025-12-04 00:45:16.941,34.34,6.925
2025-12-04 00:45:17.043,34.34,7.027
2025-12-04 00:45:17.144,34.34,7.128
2025-12-04 00:45:17.248,34.34,7.232
2025-12-04 00:45:17.350,34.34,7.334
2025-12-04 00:45:17.452,34.34,7.436
2025-12-04 00:45:17.554,34.05,7.538
2025-12-04 00:45:17.658,34.05,7.642
2025-12-04 00:45:17.760,34.05,7.744
2025-12-04 00:45:17.861,34.05,7.845
2025-12-04 00:45:17.963,34.05,7.947
2025-12-04 00:45:18.065,34.05,8.049
2025-12-04 00:45:18.167,34.34,8.151
2025-12-04 00:45:18.271,34.34,8.255
2025-12-04 00:45:18.373,34.34,8.357
2025-12-04 00:45:18.475,34.34,8.459
2025-12-04 00:45:18.576,34.44,8.56
2025-12-04 00:45:18.680,34.44,8.664
2025-12-04 00:45:18.782,34.44,8.766
2025-12-04 00:45:18.884,34.44,8.868
2025-12-04 00:45:18.986,34.44,8.97
2025-12-04 00:45:19.087,34.44,9.071
2025-12-04 00:45:19.189,34.25,9.173
2025-12-04 00:45:19.293,34.25,9.277
2025-12-04 00:45:19.395,34.25,9.379
2025-12-04 00:45:19.496,34.25,9.48
2025-12-04 00:45:19.598,34.06,9.582
2025-12-04 00:45:19.702,34.06,9.686
2025-12-04 00:45:19.804,34.06,9.788
2025-12-04 00:45:19.906,34.06,9.89
2025-12-04 00:45:20.007,34.06,9.991
2025-12-04 00:45:20.109,34.44,10.093
2025-12-04 00:45:20.213,34.44,10.197
2025-12-04 00:45:20.315,34.44,10.299
2025-12-04 00:45:20.417,34.44,10.401
2025-12-04 00:45:20.518,34.44,10.502
2025-12-04 00:45:20.620,34.34,10.604
2025-12-04 00:45:20.724,34.34,10.708
2025-12-04 00:45:20.826,34.34,10.81
2025-12-04 00:45:20.928,34.34,10.912
2025-12-04 00:45:21.029,34.34,11.013
2025-12-04 00:45:21.131,33.86,11.115
2025-12-04 00:45:21.235,33.86,11.219
2025-12-04 00:45:21.337,33.86,11.321
2025-12-04 00:45:21.439,33.86,11.423
2025-12-04 00:45:21.540,34.239999999999995,11.524
2025-12-04 00:45:21.644,34.239999999999995,11.628
2025-12-04 00:45:21.746,34.239999999999995,11.73
2025-12-04 00:45:21.848,34.239999999999995,11.832
2025-12-04 00:45:21.950,34.239999999999995,11.934
2025-12-04 00:45:22.051,34.239999999999995,12.035
2025-12-04 00:45:22.153,34.34,12.137
2025-12-04 00:45:22.257,34.34,12.241
2025-12-04 00:45:22.359,34.34,12.343
2025-12-04 00:45:22.461,34.34,12.445
2025-12-04 00:45:22.563,34.06,12.547
2025-12-04 00:45:22.667,34.06,12.651
2025-12-04 00:45:22.843,34.06,12.827
2025-12-04 00:45:22.954,86.22999999999999,12.938
2025-12-04 00:45:23.059,117.72999999999999,13.043
2025-12-04 00:45:23.163,129.45,13.147
2025-12-04 00:45:23.268,133.89,13.252
2025-12-04 00:45:23.372,135.37,13.356
2025-12-04 00:45:23.477,135.94,13.461
2025-12-04 00:45:23.581,136.32,13.565
2025-12-04 00:45:23.686,136.32,13.67
2025-12-04 00:45:23.790,136.67,13.774
2025-12-04 00:45:23.894,136.57999999999998,13.878
2025-12-04 00:45:23.999,136.51,13.983
2025-12-04 00:45:24.103,136.68,14.087
2025-12-04 00:45:24.208,136.97,14.192
2025-12-04 00:45:24.312,137.07,14.296
2025-12-04 00:45:24.417,137.26,14.401
2025-12-04 00:45:24.521,137.26,14.505
2025-12-04 00:45:24.626,137.07,14.61
2025-12-04 00:45:24.730,148.33999999999997,14.714
2025-12-04 00:45:24.835,145.69,14.819
2025-12-04 00:45:24.939,145.98000000000002,14.923
2025-12-04 00:45:25.044,146.26999999999998,15.028
2025-12-04 00:45:25.149,146.29,15.133
2025-12-04 00:45:25.253,146.2,15.237
2025-12-04 00:45:25.358,198.08,15.342
2025-12-04 00:45:25.462,367.22,15.446
2025-12-04 00:45:25.567,480.26,15.551
2025-12-04 00:45:25.671,520.0899999999999,15.655
2025-12-04 00:45:25.775,338.57,15.759
2025-12-04 00:45:25.880,291.14,15.864
2025-12-04 00:45:26.027,272.58,16.011
2025-12-04 00:45:26.131,263.39,16.115
2025-12-04 00:45:26.236,257.36,16.22
2025-12-04 00:45:26.340,252.89000000000001,16.324
2025-12-04 00:45:26.444,248.88,16.428
2025-12-04 00:45:26.549,245.07999999999998,16.533
2025-12-04 00:45:26.653,241.69,16.637
2025-12-04 00:45:26.758,238.61,16.742
2025-12-04 00:45:26.862,235.55,16.846
2025-12-04 00:45:26.966,243.11,16.95
2025-12-04 00:45:27.071,250.01999999999998,17.055
2025-12-04 00:45:27.175,257.04999999999995,17.159
2025-12-04 00:45:27.280,264.13,17.264
2025-12-04 00:45:27.385,266.78000000000003,17.369
2025-12-04 00:45:27.489,269.18,17.473
2025-12-04 00:45:27.594,271.23,17.578
2025-12-04 00:45:27.698,273.94,17.682
2025-12-04 00:45:27.803,276.19,17.787
2025-12-04 00:45:27.908,277.21,17.892
2025-12-04 00:45:28.012,278.08,17.996
2025-12-04 00:45:28.116,274.08,18.1
2025-12-04 00:45:28.221,269.5,18.205
2025-12-04 00:45:28.325,264.79,18.309
2025-12-04 00:45:28.430,252.48000000000002,18.414
2025-12-04 00:45:28.534,238.7,18.518
2025-12-04 00:45:28.638,221.35,18.622
2025-12-04 00:45:28.743,214.81,18.727
2025-12-04 00:45:28.847,212.43,18.831
2025-12-04 00:45:28.952,211.61,18.936
2025-12-04 00:45:29.056,211.57999999999998,19.04
2025-12-04 00:45:29.161,211.69,19.145
2025-12-04 00:45:29.265,211.12,19.249
2025-12-04 00:45:29.369,211.04,19.353
2025-12-04 00:45:29.474,211.22,19.458
2025-12-04 00:45:29.578,211.36,19.562
2025-12-04 00:45:29.683,211.53,19.667
2025-12-04 00:45:29.787,211.16000000000003,19.771
2025-12-04 00:45:29.892,211.55,19.876
2025-12-04 00:45:29.996,204.2,19.98
2025-12-04 00:45:30.120,199.62,20.104
2025-12-04 00:45:30.224,199.06,20.208
2025-12-04 00:45:30.329,198.87,20.313
2025-12-04 00:45:30.433,199.06,20.417
2025-12-04 00:45:30.537,199.26,20.521
2025-12-04 00:45:30.642,199.08999999999997,20.626
2025-12-04 00:45:30.746,199.18,20.73
2025-12-04 00:45:30.851,199.07999999999998,20.835
2025-12-04 00:45:30.955,199.33999999999997,20.939
2025-12-04 00:45:31.060,199.06,21.044
2025-12-04 00:45:31.164,199.53,21.148
2025-12-04 00:45:31.269,199.42000000000002,21.253
2025-12-04 00:45:31.373,199.32999999999998,21.357
2025-12-04 00:45:31.477,199.43,21.461
2025-12-04 00:45:31.582,199.52,21.566
