datetime,power_watts,time_seconds
2025-12-05 01:42:25.204,33.74,0.0
2025-12-05 01:42:25.311,33.74,0.107
2025-12-05 01:42:25.413,33.74,0.209
2025-12-05 01:42:25.515,33.74,0.311
2025-12-05 01:42:25.617,33.74,0.413
2025-12-05 01:42:25.719,33.74,0.515
2025-12-05 01:42:25.821,33.74,0.617
2025-12-05 01:42:25.922,33.74,0.718
2025-12-05 01:42:26.024,33.74,0.82
2025-12-05 01:42:26.126,34.010000000000005,0.922
2025-12-05 01:42:26.231,34.18,1.027
2025-12-05 01:42:26.336,34.18,1.132
2025-12-05 01:42:26.438,34.18,1.234
2025-12-05 01:42:26.539,34.18,1.335
2025-12-05 01:42:26.641,34.18,1.437
2025-12-05 01:42:26.743,34.18,1.539
2025-12-05 01:42:26.845,34.18,1.641
2025-12-05 01:42:26.947,34.18,1.743
2025-12-05 01:42:27.049,34.18,1.845
2025-12-05 01:42:27.150,34.0,1.946
2025-12-05 01:42:27.255,34.010000000000005,2.051
2025-12-05 01:42:27.360,34.010000000000005,2.156
2025-12-05 01:42:27.462,34.010000000000005,2.258
2025-12-05 01:42:27.564,34.010000000000005,2.36
2025-12-05 01:42:27.666,34.010000000000005,2.462
2025-12-05 01:42:27.767,34.010000000000005,2.563
2025-12-05 01:42:27.869,34.010000000000005,2.665
2025-12-05 01:42:27.971,34.010000000000005,2.767
2025-12-05 01:42:28.128,34.010000000000005,2.924
2025-12-05 01:42:28.229,33.92,3.025
2025-12-05 01:42:28.334,33.83,3.13
2025-12-05 01:42:28.438,33.83,3.234
2025-12-05 01:42:28.540,33.83,3.336
2025-12-05 01:42:28.641,33.83,3.437
2025-12-05 01:42:28.743,33.83,3.539
2025-12-05 01:42:28.845,33.83,3.641
2025-12-05 01:42:28.947,33.83,3.743
2025-12-05 01:42:29.049,33.83,3.845
2025-12-05 01:42:29.150,33.83,3.946
2025-12-05 01:42:29.252,33.83,4.048
2025-12-05 01:42:29.357,33.92,4.153
2025-12-05 01:42:29.461,33.92,4.257
2025-12-05 01:42:29.562,33.92,4.358
2025-12-05 01:42:29.664,34.010000000000005,4.46
2025-12-05 01:42:29.768,34.010000000000005,4.564
2025-12-05 01:42:29.870,34.010000000000005,4.666
2025-12-05 01:42:29.972,34.010000000000005,4.768
2025-12-05 01:42:30.074,34.010000000000005,4.87
2025-12-05 01:42:30.176,34.010000000000005,4.972
2025-12-05 01:42:30.278,34.67,5.074
2025-12-05 01:42:30.382,34.67,5.178
2025-12-05 01:42:30.484,34.67,5.28
2025-12-05 01:42:30.586,34.67,5.382
2025-12-05 01:42:30.688,34.58,5.484
2025-12-05 01:42:30.792,34.58,5.588
2025-12-05 01:42:30.894,34.58,5.69
2025-12-05 01:42:31.036,34.58,5.832
2025-12-05 01:42:31.138,34.2,5.934
2025-12-05 01:42:31.242,34.2,6.038
2025-12-05 01:42:31.344,34.2,6.14
2025-12-05 01:42:31.446,34.2,6.242
2025-12-05 01:42:31.547,34.2,6.343
2025-12-05 01:42:31.649,34.2,6.445
2025-12-05 01:42:31.751,34.11,6.547
2025-12-05 01:42:31.855,34.11,6.651
2025-12-05 01:42:31.956,34.11,6.752
2025-12-05 01:42:32.058,34.11,6.854
2025-12-05 01:42:32.160,33.83,6.956
2025-12-05 01:42:32.263,33.83,7.059
2025-12-05 01:42:32.365,33.83,7.161
2025-12-05 01:42:32.467,33.83,7.263
2025-12-05 01:42:32.569,33.83,7.365
2025-12-05 01:42:32.671,33.83,7.467
2025-12-05 01:42:32.773,33.92,7.569
2025-12-05 01:42:32.877,33.92,7.673
2025-12-05 01:42:32.978,33.92,7.774
2025-12-05 01:42:33.112,33.92,7.908
2025-12-05 01:42:33.214,33.92,8.01
2025-12-05 01:42:33.319,33.92,8.115
2025-12-05 01:42:33.420,33.92,8.216
2025-12-05 01:42:33.522,33.92,8.318
2025-12-05 01:42:33.624,33.92,8.42
2025-12-05 01:42:33.726,33.92,8.522
2025-12-05 01:42:33.828,33.92,8.624
2025-12-05 01:42:33.932,33.92,8.728
2025-12-05 01:42:34.034,33.92,8.83
2025-12-05 01:42:34.136,33.92,8.932
2025-12-05 01:42:34.238,33.82,9.034
2025-12-05 01:42:34.342,33.82,9.138
2025-12-05 01:42:34.444,33.82,9.24
2025-12-05 01:42:34.546,33.82,9.342
2025-12-05 01:42:34.647,33.91,9.443
2025-12-05 01:42:34.752,33.91,9.548
2025-12-05 01:42:34.854,33.91,9.65
2025-12-05 01:42:34.955,33.91,9.751
2025-12-05 01:42:35.057,33.91,9.853
2025-12-05 01:42:35.159,33.91,9.955
2025-12-05 01:42:35.260,33.91,10.056
2025-12-05 01:42:35.364,33.91,10.16
2025-12-05 01:42:35.466,33.91,10.262
2025-12-05 01:42:35.568,33.91,10.364
2025-12-05 01:42:35.669,33.82,10.465
2025-12-05 01:42:35.774,33.82,10.57
2025-12-05 01:42:35.875,33.82,10.671
2025-12-05 01:42:35.977,33.82,10.773
2025-12-05 01:42:36.079,34.39,10.875
2025-12-05 01:42:36.183,34.39,10.979
2025-12-05 01:42:36.285,34.39,11.081
2025-12-05 01:42:36.387,34.39,11.183
2025-12-05 01:42:36.489,34.39,11.285
2025-12-05 01:42:36.591,34.39,11.387
2025-12-05 01:42:36.693,34.3,11.489
2025-12-05 01:42:36.797,34.3,11.593
2025-12-05 01:42:36.899,34.3,11.695
2025-12-05 01:42:37.000,34.3,11.796
2025-12-05 01:42:37.103,33.92,11.899
2025-12-05 01:42:37.207,33.92,12.003
