datetime,power_watts,time_seconds
2025-12-04 01:15:42.942,33.870000000000005,0.0
2025-12-04 01:15:43.050,33.870000000000005,0.108
2025-12-04 01:15:43.151,33.870000000000005,0.209
2025-12-04 01:15:43.253,33.870000000000005,0.311
2025-12-04 01:15:43.355,33.870000000000005,0.413
2025-12-04 01:15:43.456,33.870000000000005,0.514
2025-12-04 01:15:43.558,33.870000000000005,0.616
2025-12-04 01:15:43.702,33.870000000000005,0.76
2025-12-04 01:15:43.811,33.870000000000005,0.869
2025-12-04 01:15:43.913,33.870000000000005,0.971
2025-12-04 01:15:44.015,33.95,1.073
2025-12-04 01:15:44.122,33.95,1.18
2025-12-04 01:15:44.224,33.95,1.282
2025-12-04 01:15:44.326,33.95,1.384
2025-12-04 01:15:44.428,33.95,1.486
2025-12-04 01:15:44.530,33.95,1.588
2025-12-04 01:15:44.633,33.95,1.691
2025-12-04 01:15:44.735,33.95,1.793
2025-12-04 01:15:44.837,33.95,1.895
2025-12-04 01:15:44.939,33.95,1.997
2025-12-04 01:15:45.041,33.86,2.099
2025-12-04 01:15:45.148,33.86,2.206
2025-12-04 01:15:45.250,33.86,2.308
2025-12-04 01:15:45.352,33.86,2.41
2025-12-04 01:15:45.454,33.86,2.512
2025-12-04 01:15:45.556,33.86,2.614
2025-12-04 01:15:45.658,33.86,2.716
2025-12-04 01:15:45.769,33.86,2.827
2025-12-04 01:15:45.871,34.14,2.929
2025-12-04 01:15:45.975,34.14,3.033
2025-12-04 01:15:46.077,34.05,3.135
2025-12-04 01:15:46.181,34.05,3.239
2025-12-04 01:15:46.283,34.05,3.341
2025-12-04 01:15:46.385,34.05,3.443
2025-12-04 01:15:46.487,34.05,3.545
2025-12-04 01:15:46.588,34.05,3.646
2025-12-04 01:15:46.690,34.05,3.748
2025-12-04 01:15:46.792,34.629999999999995,3.85
2025-12-04 01:15:46.896,34.260000000000005,3.954
2025-12-04 01:15:47.000,34.260000000000005,4.058
2025-12-04 01:15:47.102,34.260000000000005,4.16
