datetime,power_watts,time_seconds
2025-12-03 22:56:32.993,36.010000000000005,0.0
2025-12-03 22:56:33.100,36.010000000000005,0.107
2025-12-03 22:56:33.202,36.010000000000005,0.209
2025-12-03 22:56:33.303,36.010000000000005,0.31
2025-12-03 22:56:33.405,36.010000000000005,0.412
2025-12-03 22:56:33.507,36.010000000000005,0.514
2025-12-03 22:56:33.610,36.010000000000005,0.617
2025-12-03 22:56:33.712,36.010000000000005,0.719
2025-12-03 22:56:33.813,36.010000000000005,0.82
2025-12-03 22:56:33.915,36.010000000000005,0.922
2025-12-03 22:56:34.017,36.18,1.024
2025-12-03 22:56:34.124,36.18,1.131
2025-12-03 22:56:34.225,36.18,1.232
2025-12-03 22:56:34.327,36.18,1.334
2025-12-03 22:56:34.429,36.18,1.436
2025-12-03 22:56:34.530,36.18,1.537
2025-12-03 22:56:34.632,36.18,1.639
2025-12-03 22:56:34.734,36.18,1.741
2025-12-03 22:56:34.836,36.18,1.843
2025-12-03 22:56:34.937,36.18,1.944
2025-12-03 22:56:35.039,36.0,2.046
2025-12-03 22:56:35.145,36.0,2.152
2025-12-03 22:56:35.248,36.0,2.255
2025-12-03 22:56:35.349,36.0,2.356
2025-12-03 22:56:35.451,36.0,2.458
2025-12-03 22:56:35.553,36.0,2.56
2025-12-03 22:56:35.654,36.0,2.661
2025-12-03 22:56:35.756,36.0,2.763
2025-12-03 22:56:35.858,36.0,2.865
2025-12-03 22:56:35.959,36.0,2.966
2025-12-03 22:56:36.061,35.99,3.068
2025-12-03 22:56:36.167,35.99,3.174
2025-12-03 22:56:36.269,35.99,3.276
2025-12-03 22:56:36.371,35.99,3.378
2025-12-03 22:56:36.473,35.99,3.48
2025-12-03 22:56:36.575,35.99,3.582
2025-12-03 22:56:36.676,35.99,3.683
2025-12-03 22:56:36.778,35.99,3.785
2025-12-03 22:56:36.880,35.99,3.887
2025-12-03 22:56:36.981,35.99,3.988
2025-12-03 22:56:37.083,36.08,4.09
2025-12-03 22:56:37.190,36.56,4.197
2025-12-03 22:56:37.294,36.56,4.301
2025-12-03 22:56:37.406,36.56,4.413
2025-12-03 22:56:37.508,36.56,4.515
2025-12-03 22:56:37.610,36.66,4.617
2025-12-03 22:56:37.713,36.66,4.72
2025-12-03 22:56:37.815,36.66,4.822
2025-12-03 22:56:37.917,36.66,4.924
2025-12-03 22:56:38.019,36.66,5.026
2025-12-03 22:56:38.121,36.66,5.128
2025-12-03 22:56:38.223,36.39,5.23
2025-12-03 22:56:38.327,36.39,5.334
2025-12-03 22:56:38.429,36.39,5.436
2025-12-03 22:56:38.531,36.39,5.538
2025-12-03 22:56:38.633,36.11,5.64
2025-12-03 22:56:38.737,36.11,5.744
2025-12-03 22:56:38.839,36.11,5.846
2025-12-03 22:56:38.940,36.11,5.947
2025-12-03 22:56:39.042,36.11,6.049
2025-12-03 22:56:39.144,36.11,6.151
2025-12-03 22:56:39.245,35.900000000000006,6.252
2025-12-03 22:56:39.350,35.900000000000006,6.357
2025-12-03 22:56:39.451,35.900000000000006,6.458
2025-12-03 22:56:39.553,35.900000000000006,6.56
2025-12-03 22:56:39.655,35.89,6.662
2025-12-03 22:56:39.759,35.89,6.766
2025-12-03 22:56:39.861,35.89,6.868
2025-12-03 22:56:39.963,35.89,6.97
2025-12-03 22:56:40.064,35.89,7.071
2025-12-03 22:56:40.166,35.89,7.173
2025-12-03 22:56:40.268,35.89,7.275
2025-12-03 22:56:40.448,35.89,7.455
2025-12-03 22:56:40.550,35.89,7.557
2025-12-03 22:56:40.652,35.89,7.659
2025-12-03 22:56:40.753,36.08,7.76
2025-12-03 22:56:40.858,36.08,7.865
2025-12-03 22:56:40.959,36.08,7.966
2025-12-03 22:56:41.061,36.08,8.068
2025-12-03 22:56:41.163,36.08,8.17
2025-12-03 22:56:41.265,36.08,8.272
2025-12-03 22:56:41.367,36.0,8.374
2025-12-03 22:56:41.471,36.0,8.478
2025-12-03 22:56:41.572,36.0,8.579
2025-12-03 22:56:41.674,36.0,8.681
2025-12-03 22:56:41.776,35.81,8.783
2025-12-03 22:56:41.880,35.81,8.887
2025-12-03 22:56:41.982,35.81,8.989
2025-12-03 22:56:42.084,35.81,9.091
2025-12-03 22:56:42.186,36.09,9.193
2025-12-03 22:56:42.290,36.09,9.297
2025-12-03 22:56:42.392,36.09,9.399
2025-12-03 22:56:42.494,36.09,9.501
2025-12-03 22:56:42.596,36.480000000000004,9.603
2025-12-03 22:56:42.700,36.480000000000004,9.707
2025-12-03 22:56:42.801,36.480000000000004,9.808
2025-12-03 22:56:42.903,36.480000000000004,9.91
2025-12-03 22:56:43.005,36.480000000000004,10.012
2025-12-03 22:56:43.106,36.480000000000004,10.113
2025-12-03 22:56:43.215,36.19,10.222
2025-12-03 22:56:43.320,36.19,10.327
2025-12-03 22:56:43.422,36.19,10.429
