datetime,power_watts,time_seconds
2025-12-04 00:38:13.643,33.96,0.0
2025-12-04 00:38:13.755,33.96,0.112
2025-12-04 00:38:13.857,33.96,0.214
2025-12-04 00:38:13.959,33.96,0.316
2025-12-04 00:38:14.061,33.96,0.418
2025-12-04 00:38:14.163,33.96,0.52
2025-12-04 00:38:14.265,33.96,0.622
2025-12-04 00:38:14.367,33.96,0.724
2025-12-04 00:38:14.469,33.96,0.826
2025-12-04 00:38:14.570,33.96,0.927
2025-12-04 00:38:14.672,33.870000000000005,1.029
2025-12-04 00:38:14.779,33.870000000000005,1.136
2025-12-04 00:38:14.881,33.870000000000005,1.238
2025-12-04 00:38:14.983,33.870000000000005,1.34
2025-12-04 00:38:15.085,33.870000000000005,1.442
2025-12-04 00:38:15.187,33.870000000000005,1.544
2025-12-04 00:38:15.289,33.870000000000005,1.646
2025-12-04 00:38:15.391,33.870000000000005,1.748
2025-12-04 00:38:15.493,33.870000000000005,1.85
2025-12-04 00:38:15.595,33.870000000000005,1.952
2025-12-04 00:38:15.697,33.86,2.054
2025-12-04 00:38:15.804,33.86,2.161
2025-12-04 00:38:15.906,33.86,2.263
2025-12-04 00:38:16.008,33.86,2.365
2025-12-04 00:38:16.110,33.86,2.467
2025-12-04 00:38:16.211,33.86,2.568
2025-12-04 00:38:16.313,33.86,2.67
2025-12-04 00:38:16.415,33.86,2.772
2025-12-04 00:38:16.516,33.86,2.873
2025-12-04 00:38:16.618,33.86,2.975
2025-12-04 00:38:16.720,33.96,3.077
2025-12-04 00:38:16.826,33.96,3.183
2025-12-04 00:38:16.928,33.96,3.285
2025-12-04 00:38:17.030,33.96,3.387
2025-12-04 00:38:17.131,33.96,3.488
2025-12-04 00:38:17.233,33.96,3.59
2025-12-04 00:38:17.335,33.96,3.692
2025-12-04 00:38:17.436,33.96,3.793
2025-12-04 00:38:17.538,33.96,3.895
2025-12-04 00:38:17.640,33.96,3.997
2025-12-04 00:38:17.742,33.96,4.099
2025-12-04 00:38:17.848,33.96,4.205
2025-12-04 00:38:17.950,33.96,4.307
2025-12-04 00:38:18.052,33.96,4.409
2025-12-04 00:38:18.154,34.25,4.511
2025-12-04 00:38:18.258,34.25,4.615
2025-12-04 00:38:18.360,34.25,4.717
2025-12-04 00:38:18.463,34.25,4.82
2025-12-04 00:38:18.564,34.25,4.921
2025-12-04 00:38:18.666,34.34,5.023
2025-12-04 00:38:18.770,34.34,5.127
2025-12-04 00:38:18.872,34.34,5.229
2025-12-04 00:38:18.974,34.34,5.331
2025-12-04 00:38:19.076,34.34,5.433
2025-12-04 00:38:19.177,34.150000000000006,5.534
2025-12-04 00:38:19.282,34.150000000000006,5.639
2025-12-04 00:38:19.383,34.150000000000006,5.74
2025-12-04 00:38:19.485,34.150000000000006,5.842
2025-12-04 00:38:19.586,34.150000000000006,5.943
