datetime,power_watts,time_seconds
2025-12-03 23:11:55.038,33.97,0.0
2025-12-03 23:11:55.146,33.97,0.108
2025-12-03 23:11:55.248,34.35,0.21
2025-12-03 23:11:55.352,34.35,0.314
2025-12-03 23:11:55.454,34.35,0.416
2025-12-03 23:11:55.556,34.35,0.518
2025-12-03 23:11:55.658,34.35,0.62
2025-12-03 23:11:55.759,34.35,0.721
2025-12-03 23:11:55.861,34.35,0.823
2025-12-03 23:11:55.963,34.35,0.925
2025-12-03 23:11:56.065,34.14,1.027
2025-12-03 23:11:56.169,34.14,1.131
2025-12-03 23:11:56.271,33.85,1.233
2025-12-03 23:11:56.375,33.85,1.337
2025-12-03 23:11:56.477,33.85,1.439
2025-12-03 23:11:56.578,33.85,1.54
2025-12-03 23:11:56.680,33.85,1.642
2025-12-03 23:11:56.781,33.85,1.743
2025-12-03 23:11:56.883,33.85,1.845
2025-12-03 23:11:56.985,33.85,1.947
2025-12-03 23:11:57.087,33.86,2.049
2025-12-03 23:11:57.191,33.86,2.153
2025-12-03 23:11:57.293,33.86,2.255
2025-12-03 23:11:57.397,33.86,2.359
2025-12-03 23:11:57.499,33.86,2.461
2025-12-03 23:11:57.601,33.86,2.563
2025-12-03 23:11:57.703,33.86,2.665
2025-12-03 23:11:57.804,33.86,2.766
2025-12-03 23:11:57.906,33.86,2.868
2025-12-03 23:11:58.008,33.86,2.97
2025-12-03 23:11:58.109,33.86,3.071
2025-12-03 23:11:58.213,33.86,3.175
2025-12-03 23:11:58.315,33.86,3.277
2025-12-03 23:11:58.419,33.86,3.381
2025-12-03 23:11:58.521,33.86,3.483
2025-12-03 23:11:58.622,33.86,3.584
2025-12-03 23:11:58.724,33.86,3.686
2025-12-03 23:11:58.826,33.86,3.788
2025-12-03 23:11:58.927,33.86,3.889
2025-12-03 23:11:59.029,33.86,3.991
2025-12-03 23:11:59.131,33.769999999999996,4.093
2025-12-03 23:11:59.235,33.769999999999996,4.197
2025-12-03 23:11:59.337,33.769999999999996,4.299
2025-12-03 23:11:59.441,33.769999999999996,4.403
2025-12-03 23:11:59.543,33.769999999999996,4.505
2025-12-03 23:11:59.645,33.769999999999996,4.607
2025-12-03 23:11:59.747,33.769999999999996,4.709
2025-12-03 23:11:59.848,33.769999999999996,4.81
2025-12-03 23:11:59.950,33.769999999999996,4.912
2025-12-03 23:12:00.052,34.629999999999995,5.014
2025-12-03 23:12:00.156,34.629999999999995,5.118
2025-12-03 23:12:00.258,34.81999999999999,5.22
2025-12-03 23:12:00.362,34.81999999999999,5.324
2025-12-03 23:12:00.465,34.81999999999999,5.427
2025-12-03 23:12:00.566,34.81999999999999,5.528
2025-12-03 23:12:00.668,34.81999999999999,5.63
2025-12-03 23:12:00.770,34.81999999999999,5.732
2025-12-03 23:12:00.872,34.81999999999999,5.834
2025-12-03 23:12:00.974,34.81999999999999,5.936
2025-12-03 23:12:01.076,34.14,6.038
2025-12-03 23:12:01.180,34.14,6.142
2025-12-03 23:12:01.282,33.86,6.244
2025-12-03 23:12:01.386,33.86,6.348
2025-12-03 23:12:01.488,33.86,6.45
2025-12-03 23:12:01.590,33.86,6.552
2025-12-03 23:12:01.692,33.86,6.654
2025-12-03 23:12:01.793,33.86,6.755
2025-12-03 23:12:01.895,33.86,6.857
2025-12-03 23:12:01.997,33.86,6.959
2025-12-03 23:12:02.099,33.96,7.061
2025-12-03 23:12:02.203,33.96,7.165
2025-12-03 23:12:02.305,34.05,7.267
2025-12-03 23:12:02.409,34.05,7.371
2025-12-03 23:12:02.511,34.05,7.473
2025-12-03 23:12:02.613,34.05,7.575
2025-12-03 23:12:02.715,34.05,7.677
2025-12-03 23:12:02.817,34.05,7.779
2025-12-03 23:12:02.919,34.05,7.881
2025-12-03 23:12:03.020,34.05,7.982
2025-12-03 23:12:03.122,33.95,8.084
2025-12-03 23:12:03.227,33.95,8.189
2025-12-03 23:12:03.329,33.95,8.291
2025-12-03 23:12:03.433,33.95,8.395
2025-12-03 23:12:03.535,33.95,8.497
2025-12-03 23:12:03.637,33.95,8.599
2025-12-03 23:12:03.739,33.95,8.701
2025-12-03 23:12:03.841,33.95,8.803
2025-12-03 23:12:03.943,33.95,8.905
2025-12-03 23:12:04.044,33.95,9.006
2025-12-03 23:12:04.146,33.96,9.108
2025-12-03 23:12:04.250,33.96,9.212
2025-12-03 23:12:04.352,33.870000000000005,9.314
2025-12-03 23:12:04.456,33.870000000000005,9.418
2025-12-03 23:12:04.558,33.870000000000005,9.52
2025-12-03 23:12:04.660,33.870000000000005,9.622
2025-12-03 23:12:04.762,33.870000000000005,9.724
2025-12-03 23:12:04.864,33.870000000000005,9.826
2025-12-03 23:12:04.965,34.34,9.927
2025-12-03 23:12:05.070,34.34,10.032
2025-12-03 23:12:05.171,34.34,10.133
2025-12-03 23:12:05.274,34.62,10.236
2025-12-03 23:12:05.378,34.62,10.34
2025-12-03 23:12:05.480,34.62,10.442
2025-12-03 23:12:05.582,34.62,10.544
2025-12-03 23:12:05.684,34.62,10.646
2025-12-03 23:12:05.786,34.62,10.748
2025-12-03 23:12:05.888,34.62,10.85
2025-12-03 23:12:05.989,34.239999999999995,10.951
