datetime,power_watts,time_seconds
2025-12-05 01:35:17.833,33.64,0.0
2025-12-05 01:35:17.940,33.64,0.107
2025-12-05 01:35:18.042,33.64,0.209
2025-12-05 01:35:18.144,33.64,0.311
2025-12-05 01:35:18.246,33.64,0.413
2025-12-05 01:35:18.348,33.64,0.515
2025-12-05 01:35:18.450,33.64,0.617
2025-12-05 01:35:18.570,33.64,0.737
2025-12-05 01:35:18.672,33.64,0.839
2025-12-05 01:35:18.774,33.64,0.941
2025-12-05 01:35:18.876,34.0,1.043
2025-12-05 01:35:18.983,34.0,1.15
2025-12-05 01:35:19.085,34.0,1.252
2025-12-05 01:35:19.187,34.0,1.354
2025-12-05 01:35:19.289,34.0,1.456
2025-12-05 01:35:19.390,34.0,1.557
2025-12-05 01:35:19.493,34.0,1.66
2025-12-05 01:35:19.637,34.0,1.804
2025-12-05 01:35:19.739,34.099999999999994,1.906
2025-12-05 01:35:19.843,34.3,2.01
2025-12-05 01:35:19.947,34.3,2.114
2025-12-05 01:35:20.049,34.3,2.216
2025-12-05 01:35:20.151,34.3,2.318
2025-12-05 01:35:20.253,34.3,2.42
2025-12-05 01:35:20.355,34.3,2.522
2025-12-05 01:35:20.457,34.3,2.624
2025-12-05 01:35:20.558,34.3,2.725
2025-12-05 01:35:20.660,34.3,2.827
2025-12-05 01:35:20.762,34.2,2.929
2025-12-05 01:35:20.866,34.010000000000005,3.033
2025-12-05 01:35:20.971,34.010000000000005,3.138
2025-12-05 01:35:21.073,34.010000000000005,3.24
2025-12-05 01:35:21.175,34.010000000000005,3.342
2025-12-05 01:35:21.277,34.010000000000005,3.444
2025-12-05 01:35:21.379,34.010000000000005,3.546
2025-12-05 01:35:21.481,34.010000000000005,3.648
2025-12-05 01:35:21.582,34.010000000000005,3.749
2025-12-05 01:35:21.685,34.010000000000005,3.852
2025-12-05 01:35:21.786,34.010000000000005,3.953
2025-12-05 01:35:21.891,33.91,4.058
2025-12-05 01:35:21.995,33.91,4.162
2025-12-05 01:35:22.098,33.91,4.265
2025-12-05 01:35:22.200,33.91,4.367
2025-12-05 01:35:22.302,33.91,4.469
2025-12-05 01:35:22.404,33.91,4.571
2025-12-05 01:35:22.506,33.91,4.673
2025-12-05 01:35:22.608,33.91,4.775
2025-12-05 01:35:22.709,33.91,4.876
2025-12-05 01:35:22.813,34.099999999999994,4.98
2025-12-05 01:35:22.925,34.489999999999995,5.092
2025-12-05 01:35:23.030,34.489999999999995,5.197
2025-12-05 01:35:23.132,34.489999999999995,5.299
2025-12-05 01:35:23.233,34.489999999999995,5.4
2025-12-05 01:35:23.335,34.489999999999995,5.502
2025-12-05 01:35:23.437,34.489999999999995,5.604
2025-12-05 01:35:23.539,34.489999999999995,5.706
2025-12-05 01:35:23.641,34.489999999999995,5.808
2025-12-05 01:35:23.743,34.489999999999995,5.91
2025-12-05 01:35:23.845,34.11,6.012
2025-12-05 01:35:23.949,33.71,6.116
2025-12-05 01:35:24.054,33.71,6.221
2025-12-05 01:35:24.155,33.71,6.322
2025-12-05 01:35:24.257,33.71,6.424
2025-12-05 01:35:24.359,33.71,6.526
2025-12-05 01:35:24.460,33.71,6.627
2025-12-05 01:35:24.562,33.71,6.729
2025-12-05 01:35:24.664,33.71,6.831
2025-12-05 01:35:24.766,34.09,6.933
2025-12-05 01:35:24.870,34.48,7.037
2025-12-05 01:35:24.974,34.48,7.141
2025-12-05 01:35:25.076,34.48,7.243
2025-12-05 01:35:25.178,34.48,7.345
2025-12-05 01:35:25.280,34.48,7.447
2025-12-05 01:35:25.382,34.48,7.549
2025-12-05 01:35:25.484,34.48,7.651
2025-12-05 01:35:25.586,34.48,7.753
2025-12-05 01:35:25.688,34.48,7.855
2025-12-05 01:35:25.790,34.3,7.957
2025-12-05 01:35:25.894,34.11,8.061
2025-12-05 01:35:25.999,34.11,8.166
2025-12-05 01:35:26.101,34.11,8.268
2025-12-05 01:35:26.203,34.11,8.37
2025-12-05 01:35:26.305,34.11,8.472
2025-12-05 01:35:26.406,34.11,8.573
2025-12-05 01:35:26.508,34.11,8.675
2025-12-05 01:35:26.610,34.11,8.777
2025-12-05 01:35:26.711,34.11,8.878
2025-12-05 01:35:26.813,34.1,8.98
2025-12-05 01:35:26.917,34.010000000000005,9.084
2025-12-05 01:35:27.022,34.010000000000005,9.189
2025-12-05 01:35:27.124,34.010000000000005,9.291
2025-12-05 01:35:27.225,34.010000000000005,9.392
2025-12-05 01:35:27.327,34.010000000000005,9.494
2025-12-05 01:35:27.429,34.010000000000005,9.596
2025-12-05 01:35:27.531,34.010000000000005,9.698
2025-12-05 01:35:27.633,34.010000000000005,9.8
2025-12-05 01:35:27.734,34.010000000000005,9.901
2025-12-05 01:35:27.836,34.010000000000005,10.003
2025-12-05 01:35:27.940,33.91,10.107
2025-12-05 01:35:28.044,33.91,10.211
2025-12-05 01:35:28.146,33.91,10.313
2025-12-05 01:35:28.248,33.91,10.415
2025-12-05 01:35:28.350,33.91,10.517
