datetime,power_watts,time_seconds
2025-12-03 23:39:45.360,91.45,0.0
2025-12-03 23:39:45.467,91.36,0.107
2025-12-03 23:39:45.570,91.36,0.21
2025-12-03 23:39:45.674,91.36,0.314
2025-12-03 23:39:45.777,91.36,0.417
2025-12-03 23:39:45.880,91.36,0.52
2025-12-03 23:39:45.983,91.36,0.623
2025-12-03 23:39:46.086,88.71000000000001,0.726
2025-12-03 23:39:46.190,60.34,0.83
2025-12-03 23:39:46.295,49.97,0.935
2025-12-03 23:39:46.398,45.81,1.038
2025-12-03 23:39:46.505,44.480000000000004,1.145
2025-12-03 23:39:46.608,43.82,1.248
2025-12-03 23:39:46.713,43.64,1.353
2025-12-03 23:39:46.817,43.35,1.457
2025-12-03 23:39:46.921,43.35,1.561
2025-12-03 23:39:47.026,43.25,1.666
2025-12-03 23:39:47.130,43.25,1.77
2025-12-03 23:39:47.234,43.06,1.874
2025-12-03 23:39:47.338,43.06,1.978
2025-12-03 23:39:47.442,42.97,2.082
2025-12-03 23:39:47.548,42.870000000000005,2.188
2025-12-03 23:39:47.653,42.870000000000005,2.293
2025-12-03 23:39:47.757,42.870000000000005,2.397
2025-12-03 23:39:47.861,42.69,2.501
2025-12-03 23:39:47.965,42.89,2.605
2025-12-03 23:39:48.069,42.69,2.709
2025-12-03 23:39:48.175,42.68,2.815
2025-12-03 23:39:48.279,43.260000000000005,2.919
2025-12-03 23:39:48.386,43.36,3.026
2025-12-03 23:39:48.491,42.42,3.131
2025-12-03 23:39:48.598,42.42,3.238
2025-12-03 23:39:48.702,42.230000000000004,3.342
2025-12-03 23:39:48.807,42.230000000000004,3.447
2025-12-03 23:39:48.911,42.230000000000004,3.551
2025-12-03 23:39:49.015,42.230000000000004,3.655
2025-12-03 23:39:49.119,42.510000000000005,3.759
2025-12-03 23:39:49.223,42.510000000000005,3.863
2025-12-03 23:39:49.325,42.510000000000005,3.965
2025-12-03 23:39:49.427,42.510000000000005,4.067
2025-12-03 23:39:49.529,41.16,4.169
2025-12-03 23:39:49.633,41.16,4.273
2025-12-03 23:39:49.735,41.16,4.375
2025-12-03 23:39:49.836,41.16,4.476
2025-12-03 23:39:49.938,41.16,4.578
2025-12-03 23:39:50.040,41.16,4.68
2025-12-03 23:39:50.142,39.26,4.782
2025-12-03 23:39:50.246,39.26,4.886
2025-12-03 23:39:50.347,39.26,4.987
2025-12-03 23:39:50.449,39.26,5.089
2025-12-03 23:39:50.552,39.36,5.192
2025-12-03 23:39:50.655,39.36,5.295
2025-12-03 23:39:50.757,39.36,5.397
2025-12-03 23:39:50.859,39.36,5.499
2025-12-03 23:39:50.961,39.36,5.601
2025-12-03 23:39:51.063,39.36,5.703
2025-12-03 23:39:51.165,39.260000000000005,5.805
2025-12-03 23:39:51.269,39.260000000000005,5.909
2025-12-03 23:39:51.371,39.260000000000005,6.011
2025-12-03 23:39:51.473,39.260000000000005,6.113
2025-12-03 23:39:51.575,39.150000000000006,6.215
2025-12-03 23:39:51.684,39.150000000000006,6.324
2025-12-03 23:39:51.786,39.150000000000006,6.426
2025-12-03 23:39:51.888,39.150000000000006,6.528
2025-12-03 23:39:51.990,39.150000000000006,6.63
2025-12-03 23:39:52.092,39.150000000000006,6.732
2025-12-03 23:39:52.194,39.150000000000006,6.834
2025-12-03 23:39:52.298,39.150000000000006,6.938
2025-12-03 23:39:52.400,39.150000000000006,7.04
2025-12-03 23:39:52.502,39.150000000000006,7.142
2025-12-03 23:39:52.603,39.150000000000006,7.243
2025-12-03 23:39:52.707,39.150000000000006,7.347
2025-12-03 23:39:52.809,39.150000000000006,7.449
2025-12-03 23:39:52.911,39.150000000000006,7.551
2025-12-03 23:39:53.013,39.150000000000006,7.653
2025-12-03 23:39:53.115,39.150000000000006,7.755
2025-12-03 23:39:53.217,39.150000000000006,7.857
2025-12-03 23:39:53.321,39.150000000000006,7.961
2025-12-03 23:39:53.423,39.730000000000004,8.063
2025-12-03 23:39:53.528,39.730000000000004,8.168
2025-12-03 23:39:53.630,39.730000000000004,8.27
2025-12-03 23:39:53.732,39.730000000000004,8.372
2025-12-03 23:39:53.834,39.730000000000004,8.474
