timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/07/27 02:01:29.187, 73.94 W, 0 %, 124 MiB
2025/07/27 02:01:29.189, 71.04 W, 0 %, 14 MiB
2025/07/27 02:01:29.191, 72.59 W, 0 %, 14 MiB
2025/07/27 02:01:29.192, 79.84 W, 0 %, 14 MiB
2025/07/27 02:01:29.194, 74.02 W, 0 %, 14 MiB
2025/07/27 02:01:29.195, 75.28 W, 0 %, 14 MiB
2025/07/27 02:01:29.196, 73.10 W, 0 %, 14 MiB
2025/07/27 02:01:29.198, 73.42 W, 0 %, 14 MiB
2025/07/27 02:01:29.300, 73.90 W, 0 %, 124 MiB
2025/07/27 02:01:29.300, 71.06 W, 0 %, 14 MiB
2025/07/27 02:01:29.300, 72.60 W, 0 %, 14 MiB
2025/07/27 02:01:29.300, 79.87 W, 0 %, 14 MiB
2025/07/27 02:01:29.300, 74.02 W, 0 %, 14 MiB
2025/07/27 02:01:29.300, 75.30 W, 0 %, 14 MiB
2025/07/27 02:01:29.300, 73.11 W, 0 %, 14 MiB
2025/07/27 02:01:29.300, 73.42 W, 0 %, 14 MiB
2025/07/27 02:01:29.400, 73.86 W, 0 %, 124 MiB
2025/07/27 02:01:29.400, 71.05 W, 0 %, 14 MiB
2025/07/27 02:01:29.400, 72.62 W, 0 %, 14 MiB
2025/07/27 02:01:29.400, 79.87 W, 0 %, 14 MiB
2025/07/27 02:01:29.400, 73.94 W, 0 %, 14 MiB
2025/07/27 02:01:29.400, 75.31 W, 0 %, 14 MiB
2025/07/27 02:01:29.400, 73.10 W, 0 %, 14 MiB
2025/07/27 02:01:29.400, 73.43 W, 0 %, 14 MiB
2025/07/27 02:01:29.500, 73.88 W, 0 %, 124 MiB
2025/07/27 02:01:29.500, 71.07 W, 0 %, 14 MiB
2025/07/27 02:01:29.500, 72.68 W, 0 %, 14 MiB
2025/07/27 02:01:29.500, 79.84 W, 0 %, 14 MiB
2025/07/27 02:01:29.501, 73.80 W, 0 %, 14 MiB
2025/07/27 02:01:29.501, 75.31 W, 0 %, 14 MiB
2025/07/27 02:01:29.501, 73.09 W, 0 %, 14 MiB
2025/07/27 02:01:29.501, 73.42 W, 0 %, 14 MiB
2025/07/27 02:01:29.601, 73.90 W, 0 %, 124 MiB
2025/07/27 02:01:29.601, 71.08 W, 0 %, 14 MiB
2025/07/27 02:01:29.601, 72.63 W, 0 %, 14 MiB
2025/07/27 02:01:29.601, 79.80 W, 0 %, 14 MiB
2025/07/27 02:01:29.601, 73.61 W, 0 %, 14 MiB
2025/07/27 02:01:29.601, 75.31 W, 0 %, 14 MiB
2025/07/27 02:01:29.601, 73.07 W, 0 %, 14 MiB
2025/07/27 02:01:29.601, 73.41 W, 0 %, 14 MiB
2025/07/27 02:01:29.701, 73.92 W, 0 %, 124 MiB
2025/07/27 02:01:29.701, 71.07 W, 0 %, 14 MiB
2025/07/27 02:01:29.701, 72.56 W, 0 %, 14 MiB
2025/07/27 02:01:29.701, 79.79 W, 0 %, 14 MiB
2025/07/27 02:01:29.701, 73.54 W, 0 %, 14 MiB
2025/07/27 02:01:29.701, 75.28 W, 0 %, 14 MiB
2025/07/27 02:01:29.701, 73.08 W, 0 %, 14 MiB
2025/07/27 02:01:29.701, 73.40 W, 0 %, 14 MiB
2025/07/27 02:01:29.801, 73.84 W, 0 %, 124 MiB
2025/07/27 02:01:29.801, 71.08 W, 0 %, 14 MiB
2025/07/27 02:01:29.802, 72.60 W, 0 %, 14 MiB
